age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
35,private,bachelors,divorced,other-service,other_relative,black,female,0,0,40,united-states,<=50k
46,unknown,hs_grad,divorced,unknown,other_relative,white,female,0,0,15,united-states,<=50k
54,private,bachelors,married,tech-support,husband,white,male,0,0,25,united-states,>50k
42,state_gov,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
36,private,associate,married,handlers-cleaners,husband,white,male,0,0,38,united-states,<=50k
40,state_gov,hs_grad,divorced,transport-moving,other_relative,white,female,0,0,52,united-states,<=50k
35,private,bachelors,unmarried,sales,other_relative,asian_pac_islander,male,0,0,50,united-states,<=50k
18,private,hs_grad,unmarried,adm-clerical,child,white,female,0,0,5,united-states,<=50k
40,private,bachelors,unmarried,sales,other_relative,black,female,0,0,45,united-states,<=50k
37,private,hs_grad,married,craft-repair,husband,white,male,0,0,46,united-states,>50k
46,state_gov,bachelors,married,prof-specialty,husband,asian_pac_islander,male,0,0,40,philippines,>50k
67,private,bachelors,married,transport-moving,husband,white,male,10605,0,10,united-states,>50k
20,private,associate,unmarried,adm-clerical,child,white,female,0,0,40,united-states,<=50k
41,private,hs_grad,married,transport-moving,husband,white,male,0,0,50,united-states,<=50k
37,private,master,unmarried,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
51,private,bachelors,married,exec-managerial,husband,white,male,0,0,60,united-states,>50k
45,state_gov,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
24,private,hs_grad,unmarried,transport-moving,other_relative,white,female,0,0,40,mexico,<=50k
65,private,hs_grad,married,adm-clerical,husband,white,male,0,0,20,united-states,<=50k
20,private,bachelors,unmarried,exec-managerial,child,white,female,0,0,20,united-states,<=50k
32,private,hs_grad,married,transport-moving,husband,white,male,0,0,50,united-states,<=50k
59,private,bachelors,married,tech-support,husband,white,male,0,0,50,united-states,>50k
18,private,bachelors,unmarried,other-service,child,white,female,0,0,20,united-states,<=50k
23,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,40,?,<=50k
38,private,hs_grad,divorced,machine-op-inspct,other_relative,white,male,0,0,40,united-states,<=50k
40,federal_gov,associate,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
33,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
27,state_gov,associate,unmarried,tech-support,child,white,female,0,0,38,united-states,<=50k
38,private,bachelors,divorced,prof-specialty,other_relative,black,female,15020,0,45,united-states,>50k
34,private,hs_grad,unmarried,tech-support,other_relative,white,male,0,0,40,united-states,<=50k
22,state_gov,bachelors,unmarried,adm-clerical,child,white,female,0,0,10,united-states,<=50k
30,private,bachelors,divorced,sales,other_relative,amer_indian_eskimo,female,0,0,40,united-states,<=50k
29,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k
38,private,bachelors,married,craft-repair,husband,white,male,0,0,41,united-states,<=50k
44,private,associate,married,exec-managerial,husband,white,male,0,0,54,united-states,>50k
36,private,hs_grad,married,craft-repair,husband,white,male,0,0,70,united-states,<=50k
61,unknown,below_hs_grad,divorced,unknown,other_relative,white,female,0,0,40,united-states,<=50k
47,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
63,unknown,hs_grad,divorced,unknown,other_relative,white,female,0,2205,40,united-states,<=50k
35,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
47,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
26,private,bachelors,unmarried,farming-fishing,other_relative,white,female,0,0,65,united-states,<=50k
24,private,below_hs_grad,married,sales,husband,white,male,2580,0,40,united-states,<=50k
54,self_emp_not_inc,hs_grad,married,sales,wife,white,female,0,0,30,united-states,<=50k
28,federal_gov,bachelors,unmarried,adm-clerical,other_relative,black,female,3887,0,40,united-states,<=50k
68,unknown,hs_grad,widowed,unknown,other_relative,white,female,0,0,12,united-states,<=50k
47,private,master,married,prof-specialty,husband,asian_pac_islander,male,0,0,45,india,<=50k
35,private,bachelors,married,transport-moving,husband,white,male,0,0,40,germany,<=50k
47,federal_gov,bachelors,married,exec-managerial,husband,black,male,0,0,40,united-states,<=50k
20,private,hs_grad,unmarried,other-service,child,white,female,0,0,30,united-states,<=50k
62,self_emp_not_inc,below_hs_grad,married,sales,husband,white,male,0,0,5,united-states,<=50k
51,private,master,married,prof-specialty,husband,white,male,0,1902,60,united-states,>50k
48,private,hs_grad,divorced,transport-moving,other_relative,white,male,0,0,44,united-states,<=50k
24,private,bachelors,unmarried,sales,child,white,male,0,0,10,greece,<=50k
22,private,bachelors,unmarried,other-service,child,white,female,0,0,11,united-states,<=50k
47,state_gov,bachelors,divorced,transport-moving,other_relative,white,male,0,0,40,united-states,<=50k
50,state_gov,bachelors,unmarried,exec-managerial,other_relative,black,female,0,0,52,united-states,>50k
37,private,hs_grad,unmarried,exec-managerial,other_relative,white,female,0,0,50,united-states,<=50k
23,state_gov,associate,unmarried,tech-support,other_relative,white,female,0,0,40,united-states,<=50k
55,private,below_hs_grad,married,craft-repair,husband,white,male,99999,0,40,united-states,>50k
31,federal_gov,hs_grad,married,adm-clerical,husband,white,male,0,0,40,united-states,>50k
33,private,hs_grad,married,craft-repair,husband,white,male,0,0,50,united-states,>50k
53,private,hs_grad,widowed,machine-op-inspct,other_relative,black,female,0,0,40,united-states,<=50k
48,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,35,united-states,<=50k
43,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
24,private,hs_grad,married,adm-clerical,wife,black,female,0,0,40,united-states,<=50k
27,private,bachelors,married,exec-managerial,wife,black,female,0,0,45,united-states,>50k
38,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
35,private,doctorate,married,prof-specialty,husband,white,male,7298,0,40,united-states,>50k
47,private,hs_grad,married,handlers-cleaners,wife,black,female,0,0,40,united-states,<=50k
42,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,male,0,1902,80,united-states,>50k
33,private,hs_grad,married,sales,husband,white,male,0,0,45,united-states,<=50k
35,private,bachelors,married,prof-specialty,husband,white,male,0,0,50,united-states,<=50k
41,private,hs_grad,married,craft-repair,husband,white,male,0,0,72,united-states,>50k
23,private,bachelors,married,machine-op-inspct,husband,amer_indian_eskimo,male,0,0,30,united-states,<=50k
53,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k
33,private,below_hs_grad,married,machine-op-inspct,husband,white,male,0,0,50,united-states,<=50k
42,private,hs_grad,married,handlers-cleaners,husband,black,male,0,0,40,united-states,<=50k
32,private,bachelors,divorced,exec-managerial,other_relative,white,female,0,0,50,united-states,>50k
36,private,bachelors,divorced,adm-clerical,other_relative,white,female,3674,0,40,united-states,<=50k
23,private,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,36,united-states,<=50k
59,private,hs_grad,divorced,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
39,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
28,private,hs_grad,married,sales,wife,white,female,0,0,40,united-states,<=50k
29,federal_gov,bachelors,unmarried,armed-forces,other_relative,black,male,0,0,60,united-states,<=50k
23,private,bachelors,unmarried,handlers-cleaners,child,white,male,0,0,30,united-states,<=50k
45,private,hs_grad,married,other-service,husband,asian_pac_islander,male,0,0,40,philippines,<=50k
40,state_gov,master,married,prof-specialty,husband,white,male,7298,0,35,united-states,>50k
57,federal_gov,bachelors,divorced,exec-managerial,other_relative,black,male,0,0,55,united-states,>50k
21,private,bachelors,unmarried,adm-clerical,child,white,male,0,0,40,united-states,<=50k
43,private,hs_grad,married,exec-managerial,husband,white,male,0,0,45,united-states,>50k
26,private,hs_grad,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
24,private,associate,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
29,self_emp_inc,bachelors,unmarried,exec-managerial,other_relative,white,male,0,0,60,united-states,<=50k
21,unknown,bachelors,unmarried,unknown,child,white,male,0,0,40,united-states,<=50k
50,federal_gov,hs_grad,married,adm-clerical,husband,white,male,0,0,40,united-states,>50k
22,private,hs_grad,separated,other-service,other_relative,black,female,0,0,50,united-states,<=50k
23,private,master,unmarried,prof-specialty,child,white,female,0,0,36,united-states,<=50k
27,private,associate,unmarried,exec-managerial,other_relative,white,male,10520,0,65,greece,>50k
46,private,associate,unmarried,exec-managerial,child,white,female,0,0,40,united-states,<=50k
39,private,hs_grad,separated,sales,other_relative,black,female,0,0,28,jamaica,<=50k
28,private,bachelors,unmarried,prof-specialty,child,white,male,0,0,40,united-states,<=50k
65,unknown,hs_grad,married,unknown,husband,white,male,0,0,40,united-states,<=50k
55,private,hs_grad,married,other-service,husband,black,male,0,0,40,united-states,<=50k
58,self_emp_not_inc,bachelors,divorced,other-service,other_relative,white,female,0,0,20,united-states,<=50k
48,private,hs_grad,married,other-service,husband,white,male,0,0,40,united-states,<=50k
27,private,hs_grad,married,craft-repair,husband,white,male,0,0,45,united-states,>50k
44,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,>50k
24,private,bachelors,unmarried,exec-managerial,child,white,male,0,0,48,united-states,<=50k
28,private,hs_grad,married,machine-op-inspct,husband,white,male,0,1672,50,united-states,<=50k
63,private,hs_grad,divorced,prof-specialty,other_relative,white,female,0,0,72,united-states,<=50k
30,self_emp_not_inc,hs_grad,unmarried,craft-repair,other_relative,white,male,0,0,45,united-states,>50k
47,self_emp_not_inc,bachelors,married,sales,husband,white,male,15024,0,50,united-states,>50k
25,state_gov,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
65,unknown,associate,married,unknown,wife,white,female,0,0,56,united-states,>50k
21,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,male,0,0,35,united-states,<=50k
42,federal_gov,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,puerto-rico,<=50k
42,state_gov,below_hs_grad,divorced,other-service,other_relative,white,male,0,0,40,united-states,<=50k
68,unknown,below_hs_grad,married,unknown,husband,amer_indian_eskimo,male,0,0,40,united-states,<=50k
50,private,associate,married,machine-op-inspct,husband,white,male,0,0,50,united-states,>50k
40,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,male,0,0,32,united-states,<=50k
47,state_gov,master,married,exec-managerial,husband,white,male,0,1977,41,united-states,>50k
40,private,hs_grad,divorced,other-service,other_relative,white,female,0,0,20,united-states,<=50k
22,private,bachelors,married,transport-moving,husband,white,male,0,0,48,united-states,>50k
42,private,below_hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
65,private,hs_grad,divorced,sales,other_relative,white,female,0,0,20,united-states,<=50k
27,private,associate,married,craft-repair,husband,white,male,0,0,40,mexico,<=50k
50,self_emp_inc,master,divorced,exec-managerial,other_relative,white,male,0,0,80,united-states,>50k
65,private,associate,married,adm-clerical,husband,white,male,0,0,15,united-states,<=50k
46,private,hs_grad,married,craft-repair,husband,white,male,0,0,60,united-states,<=50k
20,private,hs_grad,unmarried,adm-clerical,child,white,female,0,0,40,united-states,<=50k
47,private,hs_grad,separated,sales,other_relative,white,female,0,0,52,united-states,<=50k
19,private,bachelors,unmarried,adm-clerical,child,white,female,0,0,38,united-states,<=50k
48,unknown,hs_grad,widowed,unknown,other_relative,white,female,0,0,25,united-states,<=50k
28,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,45,united-states,<=50k
40,private,bachelors,married,adm-clerical,wife,white,female,0,0,17,united-states,>50k
36,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,32,columbia,<=50k
29,private,below_hs_grad,married,craft-repair,husband,white,male,5013,0,40,united-states,<=50k
53,private,below_hs_grad,married,machine-op-inspct,husband,black,male,0,0,40,united-states,<=50k
51,private,hs_grad,divorced,other-service,other_relative,black,female,0,0,30,united-states,<=50k
28,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
39,private,bachelors,separated,adm-clerical,other_relative,black,female,0,0,40,united-states,<=50k
30,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
38,private,hs_grad,married,craft-repair,husband,white,male,0,0,45,united-states,<=50k
46,self_emp_not_inc,hs_grad,married,farming-fishing,husband,white,male,0,1672,50,united-states,<=50k
56,state_gov,doctorate,divorced,prof-specialty,other_relative,white,female,0,1669,38,united-states,<=50k
17,unknown,hs_grad,unmarried,unknown,child,white,female,0,0,8,united-states,<=50k
30,private,associate,unmarried,sales,other_relative,white,male,0,0,40,england,<=50k
38,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,male,0,0,99,united-states,<=50k
57,self_emp_inc,master,married,sales,husband,white,male,99999,0,40,united-states,>50k
21,private,hs_grad,unmarried,adm-clerical,other_relative,white,female,0,0,30,united-states,<=50k
19,unknown,bachelors,unmarried,unknown,child,white,female,0,0,40,united-states,<=50k
28,private,hs_grad,married,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
62,without_pay,associate,married,farming-fishing,husband,white,male,0,0,50,united-states,<=50k
48,private,hs_grad,separated,adm-clerical,other_relative,white,female,0,2001,40,united-states,<=50k
25,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
39,private,master,married,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
37,state_gov,bachelors,married,exec-managerial,husband,white,male,0,0,50,united-states,>50k
41,private,hs_grad,divorced,priv-house-serv,other_relative,black,female,0,0,40,united-states,<=50k
